ImagePath,TrueLabel,PredictedLabel
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\281018.jpg,Art_Nouveau,Renaissance
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\281022.jpg,Art_Nouveau,Renaissance
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\281029.jpg,Art_Nouveau,Realism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\281032.jpg,Art_Nouveau,Romanticism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\281035.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\281039.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\281043.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\281044.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\281045.jpg,Art_Nouveau,Western_Medieval
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\281047.jpg,Art_Nouveau,Renaissance
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\281049.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\281050.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\281058.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\281695.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\281700.jpg,Art_Nouveau,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\281712.jpg,Art_Nouveau,Realism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\281713.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\281721.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\281725.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\281728.jpg,Art_Nouveau,Realism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\281735.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\281740.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\281747.jpg,Art_Nouveau,Realism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\281750.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\281756.jpg,Art_Nouveau,Academic_Art
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\281760.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\281779.jpg,Art_Nouveau,Romanticism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\281791.jpg,Art_Nouveau,Japanese_Art
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\281799.jpg,Art_Nouveau,Romanticism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\281811.jpg,Art_Nouveau,Romanticism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\281815.jpg,Art_Nouveau,Expressionism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\301225.jpg,Art_Nouveau,Symbolism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\302949.jpg,Art_Nouveau,Japanese_Art
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\302951.jpg,Art_Nouveau,Expressionism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\302954.jpg,Art_Nouveau,Expressionism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\302956.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\302976.jpg,Art_Nouveau,Academic_Art
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\310989.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\310992.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\311013.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\311018.jpg,Art_Nouveau,Renaissance
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\311022.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\311024.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\311027.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\311031.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\311034.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\311036.jpg,Art_Nouveau,Romanticism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\311047.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\311137.jpg,Art_Nouveau,Realism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\311139.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\311146.jpg,Art_Nouveau,Realism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\311150.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\311159.jpg,Art_Nouveau,Symbolism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\311162.jpg,Art_Nouveau,Romanticism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\311167.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\311169.jpg,Art_Nouveau,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\311174.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\311177.jpg,Art_Nouveau,Symbolism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\311202.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\311205.jpg,Art_Nouveau,Primitivism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\311215.jpg,Art_Nouveau,Primitivism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\311216.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\311223.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\311229.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\323138.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\323147.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\323153.jpg,Art_Nouveau,Romanticism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\323198.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\323215.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\323219.jpg,Art_Nouveau,Neoclassicism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\323229.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\323409.jpg,Art_Nouveau,Japanese_Art
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\323411.jpg,Art_Nouveau,Romanticism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\323417.jpg,Art_Nouveau,Japanese_Art
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\323427.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\323433.jpg,Art_Nouveau,Japanese_Art
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\359002.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\359011.jpg,Art_Nouveau,Symbolism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\359014.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\359153.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\359156.jpg,Art_Nouveau,Rococo
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\359160.jpg,Art_Nouveau,Expressionism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\359162.jpg,Art_Nouveau,Romanticism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\359165.jpg,Art_Nouveau,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\359174.jpg,Art_Nouveau,Romanticism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\359176.jpg,Art_Nouveau,Realism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\359255.jpg,Art_Nouveau,Romanticism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\359266.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\359755.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\359756.jpg,Art_Nouveau,Western_Medieval
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\359758.jpg,Art_Nouveau,Symbolism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\359767.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\359868.jpg,Art_Nouveau,Renaissance
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\359882.jpg,Art_Nouveau,Realism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\359884.jpg,Art_Nouveau,Romanticism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\359885.jpg,Art_Nouveau,Symbolism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\359895.jpg,Art_Nouveau,Symbolism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\359898.jpg,Art_Nouveau,Romanticism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\359918.jpg,Art_Nouveau,Romanticism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\359920.jpg,Art_Nouveau,Renaissance
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\359948.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\359952.jpg,Art_Nouveau,Romanticism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\359964.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\361298.jpg,Art_Nouveau,Romanticism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\361300.jpg,Art_Nouveau,Renaissance
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\361303.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\361314.jpg,Art_Nouveau,Renaissance
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\361316.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\361317.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\361323.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\361332.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\361334.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\361341.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\361364.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\361367.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\361371.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\361372.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\361389.jpg,Art_Nouveau,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\361410.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\361419.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\361422.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\361423.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\361424.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\361429.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\361482.jpg,Art_Nouveau,Primitivism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\361509.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\361565.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\361567.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\361583.jpg,Art_Nouveau,Romanticism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\361594.jpg,Art_Nouveau,Western_Medieval
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\361595.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\361605.jpg,Art_Nouveau,Realism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\361649.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\361656.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\361658.jpg,Art_Nouveau,Realism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\361661.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\361674.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\377770.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\377777.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\377781.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\377783.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\377786.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\377788.jpg,Art_Nouveau,Western_Medieval
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\377792.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\377796.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\377805.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\377806.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\377808.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\377818.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\377847.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\377850.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\377851.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\377854.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\377857.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\377889.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559841083.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559841095.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559841114.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559841119.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559841122.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559841126.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559841129.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559841133.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559841137.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559841145.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559841146.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559841152.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559841159.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559841160.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559841176.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559841181.jpg,Art_Nouveau,Renaissance
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559850588.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559850595.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559850607.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559850610.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559850624.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559850627.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559850636.jpg,Art_Nouveau,Expressionism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559850645.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559850646.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559850650.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559855073.jpg,Art_Nouveau,Realism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559855077.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559855078.jpg,Art_Nouveau,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559855080.jpg,Art_Nouveau,Symbolism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559855081.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559855083.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559855104.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559855114.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559855123.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559855124.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559855126.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559855132.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559860556.jpg,Art_Nouveau,Romanticism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559860561.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559860570.jpg,Art_Nouveau,Realism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559860588.jpg,Art_Nouveau,Realism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559860593.jpg,Art_Nouveau,Renaissance
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559860596.jpg,Art_Nouveau,Romanticism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559860598.jpg,Art_Nouveau,Expressionism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559860603.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559866687.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559867467.jpg,Art_Nouveau,Romanticism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559867487.jpg,Art_Nouveau,Romanticism
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559867495.jpg,Art_Nouveau,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559867498.jpg,Art_Nouveau,Art_Nouveau
C:\Users\Dominik\Desktop\outData\split\test\Art_Nouveau\9223372032559867518.jpg,Art_Nouveau,Romanticism
C:\Users\Dominik\Desktop\outData\split\test\Baroque\186642.jpg,Baroque,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Baroque\186670.jpg,Baroque,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Baroque\186691.jpg,Baroque,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Baroque\186702.jpg,Baroque,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Baroque\188971.jpg,Baroque,Renaissance
C:\Users\Dominik\Desktop\outData\split\test\Baroque\189019.jpg,Baroque,Renaissance
C:\Users\Dominik\Desktop\outData\split\test\Baroque\197982.jpg,Baroque,Renaissance
C:\Users\Dominik\Desktop\outData\split\test\Baroque\197994.jpg,Baroque,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Baroque\198000.jpg,Baroque,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Baroque\198009.jpg,Baroque,Expressionism
C:\Users\Dominik\Desktop\outData\split\test\Baroque\198036.jpg,Baroque,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Baroque\198038.jpg,Baroque,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Baroque\198041.jpg,Baroque,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Baroque\198047.jpg,Baroque,Rococo
C:\Users\Dominik\Desktop\outData\split\test\Baroque\198052.jpg,Baroque,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Baroque\198053.jpg,Baroque,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Baroque\198056.jpg,Baroque,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Baroque\198061.jpg,Baroque,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Baroque\198067.jpg,Baroque,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Baroque\198076.jpg,Baroque,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Baroque\198087.jpg,Baroque,Rococo
C:\Users\Dominik\Desktop\outData\split\test\Baroque\198089.jpg,Baroque,Realism
C:\Users\Dominik\Desktop\outData\split\test\Baroque\198090.jpg,Baroque,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Baroque\198095.jpg,Baroque,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Baroque\198097.jpg,Baroque,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Baroque\198138.jpg,Baroque,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Baroque\198142.jpg,Baroque,Neoclassicism
C:\Users\Dominik\Desktop\outData\split\test\Baroque\198144.jpg,Baroque,Neoclassicism
C:\Users\Dominik\Desktop\outData\split\test\Baroque\198643.jpg,Baroque,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Baroque\198688.jpg,Baroque,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Baroque\198701.jpg,Baroque,Renaissance
C:\Users\Dominik\Desktop\outData\split\test\Baroque\198708.jpg,Baroque,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Baroque\199201.jpg,Baroque,Academic_Art
C:\Users\Dominik\Desktop\outData\split\test\Baroque\199205.jpg,Baroque,Rococo
C:\Users\Dominik\Desktop\outData\split\test\Baroque\199226.jpg,Baroque,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Baroque\199238.jpg,Baroque,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Baroque\199241.jpg,Baroque,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Baroque\199248.jpg,Baroque,Renaissance
C:\Users\Dominik\Desktop\outData\split\test\Baroque\199249.jpg,Baroque,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Baroque\199252.jpg,Baroque,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Baroque\199253.jpg,Baroque,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Baroque\199265.jpg,Baroque,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Baroque\199297.jpg,Baroque,Romanticism
C:\Users\Dominik\Desktop\outData\split\test\Baroque\199300.jpg,Baroque,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Baroque\199317.jpg,Baroque,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Baroque\199347.jpg,Baroque,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Baroque\199351.jpg,Baroque,Baroque
C:\Users\Dominik\Desktop\outData\split\test\Baroque\199355.jpg,Baroque,Baroque
